game_id,title,data_confidence_score,popularity_score
santa_s_frenzy,Santa's Frenzy,25,17.7125
christmas_yeet_that_gaming,Christmas (Yeet That gaming),25,17.7125
oooh_very_scary,Oooh Very Scary,25,17.7125
time_tickle,Time Tickle,25,17.7125
subir_endlessrunner,Subir_EndlessRunner,25,17.7125
explorer_alexv_td2020,Explorer_AlexV_TD2020,25,17.7125
explorer_williamm_td2020,Explorer_WilliamM_TD2020,25,17.7125
explorer_victorian_td2020,Explorer_VictoriaN_TD2020,25,17.7125
pioneer_kevinw_td2020,Pioneer_KevinW_TD2020,25,17.7125
game_about_a_square,Game about a square,25,17.7125
nyeufo,NYEUFO,25,17.7125
salsicha_voadora,Salsicha voadora,25,17.7125
si_lo_hubiera_sabido,Si lo hubiera sabido...,25,17.7125
jaxan_endlessrunner,Jaxan_EndlessRunner,25,17.7125
sia_endlessrunner,Sia_EndlessRunner,25,17.7125
anvitha_endlessrunner,Anvitha_EndlessRunner,25,17.7125
adam_endlessrunner,Adam_EndlessRunner,25,17.7125
i_love_you_a_bolsotrump_romance,"""I Love You"" - A BolsoTrump Romance",25,17.7125
pioneer_caylar_td2020,Pioneer_CaylaR_TD2020,25,17.7125
pioneer_liamc_td2020,Pioneer_LiamC_TD2020,25,17.7125
hvnsnt,hvnsnt,25,17.7125
explorer_caelump_td2020,Explorer_CaelumP_TD2020,25,17.7125
explorer_ethanb_td2020,Explorer_EthanB_TD2020,25,17.7125
truck_r_ing_remastered,truck(r)ing REMASTERED,25,17.7125
arya_endlessrunner,Arya_EndlessRunner,25,17.7125
explorer_jacksonl_td2020,Explorer_JacksonL_TD2020,25,17.7125
pioneer_foxk_td2020,Pioneer_FoxK_TD2020,25,17.7125
medicine_chengeyang,Medicine (ChengeYang),25,17.7125
fallarcadegallery,FallArcadeGallery,25,17.7125
polly_alpha,Polly (alpha),25,17.7125
ui_demos,UI Demos,25,17.7125
para_lander_mini_commodore_64,Para Lander Mini [Commodore 64],25,17.7125
buy_a_burger_at_the_krusty_krab,Buy A Burger At The Krusty Krab,25,17.7125
gameartcollab_pxmas_2021,GameArtCollab PXmas 2021,25,17.7125
nurse_demon,Nurse Demon,25,17.7125
showercap_chaos,Showercap CHAOS,25,17.7125
last_game_of_the_year_2020_last_goty_2020,Last Game Of The Year 2020 (Last GOTY 2020),25,17.7125
top_down_shooter_agoodpotato,Top Down Shooter (AGoodPotato),25,17.7125
out_of_place_inc,Out Of Place Inc.,25,17.7125
cadenas,Cadenas,25,17.7125
kill_them_all_3d_meme_games,Kill Them All (3D Meme Games),25,17.7125
elle_est_ou_la_boite_a_clous,Elle est où la boîte à clous ?,25,17.7125
slider_itch_zachary_piccinelli,SLIDER (itch) (Zachary Piccinelli),25,17.7125
snowball_itch_mon_amiral,Snowball (itch) (Mon amiral),25,17.7125
return_the_earth,Return The Earth,25,17.7125
skeletons_amedduman,skeletons (amedduman),25,17.7125
run_away_itch_jagad,RUN AWAY (itch) (JAGAD),25,17.7125
everyone_loves_dogs,Everyone Loves Dogs,25,17.7125
gdevelop_5_text_effects,GDevelop 5 Text Effects,25,17.7125
guns_grapples,Guns & Grapples,25,17.7125
rocket_run_eshan_lasinda,ROCKET RUN (Eshan Lasinda),25,17.7125
trans_f_g,TRANS F@G,25,17.7125
run_away_webgl,RUN AWAY WebGL,25,17.7125
i_am_coming_in_5_minutes,I am coming in 5 minutes,25,17.7125
water_field_world,Water Field World,25,17.7125
boyamascreenres2,boyamascreenres2,15,17.6975
spacial_world_v1_0,Spacial World V1.0,25,17.7125
kaneda_the_great_ninja_escape,Kaneda - The great ninja escape,25,17.7125
brickout_daniel_martin,Brickout (Daniel Martin),25,17.7125
super_fantasy_quest,Super Fantasy Quest,25,17.7125
block_runner_effrock,Block Runner (effrock),25,17.7125
back_to_belt,Back to Belt,25,17.7125
when_we_fall,When We Fall,25,17.7125
plataformer_aventure_pixel_chatper_1,plataformer aventure pixel chatper 1,25,17.7125
the_plaice_place,The Plaice Place,25,17.7125
tokens_of_the_past,Tokens of the past,25,17.7125
flappy_bird_itch_chetan_mankare,Flappy Bird (itch) (Chetan Mankare),25,17.7125
alfahexagon,AlfaHexagon,25,17.7125
number_dragon,Number Dragon,25,17.7125
return_the_earth_kascepe,Return the Earth (kascepe),25,17.7125
eldorafiot,Eldorafiot !,25,17.7125
mr_scribbles_vr,Mr. Scribbles VR,25,17.7125
garfields_adventure,Garfields Adventure,25,17.7125
out_of_bounds_itch,out of bounds (itch),25,17.7125
run_run_dev_game,Run Run (Dev Game),25,17.7125
floating_yuvalbag_dorgd_doriro,"Floating (yuvalbag, DorGd, doriro)",25,17.7125
unknow_caller_print_play,Unknow Caller - Print & Play,25,17.7125
a_moderator_murder,A Moderator Murder,25,17.7125
lord_of_the_rings_trivia_game,Lord of the Rings Trivia Game,25,17.7125
vampire_s_bane_thinemoop,Vampire's Bane (ThineMoop),25,17.7125
shrine_itch_sian_fan,Shrine (itch) (sian fan),25,17.7125
perdu_d_avance,Perdu D'avance,25,17.7125
video_maker,Video Maker,25,17.7125
digerati_best_sellers,Digerati Best Sellers,25,17.7125
beat_the_box,beat the box,25,17.7125
space_project_maoap,Space project (maoap),25,17.7125
the_rest_of_your_life,The rest of your life,25,17.7125
santa_present_delivery,Santa Present Delivery,25,17.7125
k_baldi_s_basics_mod_jam_entry,k. (Baldi's Basics Mod Jam Entry),25,17.7125
drive_to_the_krusty_krab,Drive To The Krusty Krab,25,17.7125
popeye_t_pose_punch,Popeye T-Pose Punch,25,17.7125
life_lostsphinx,Life (lostsphinx),25,17.7125
pikmin2_iii_251,pikmin2 iii: 251,25,17.7125
bopeez_full_game,BOPEEZ (Full Game),25,17.7125
a_blinding_void,a blinding void,25,17.7125
neo_night_funkin,Neo Night Funkin,25,17.7125
yet_another_cube_runner,Yet Another Cube Runner,25,17.7125
a_castle_in_japan,A Castle in Japan,25,17.7125
misplaced_tylr,Misplaced (tylR),25,17.7125
matchoff,MatchOff,15,17.6975
the_talking_sushi_juako,The Talking Sushi (Juako),25,17.7125
desktop_goose_fuxie4321,Desktop Goose (Fuxie4321),25,17.7125
very_rough_idea_gameboy_game,very rough idea; gameboy game,25,17.7125
exgame,ExGame,25,17.7125
phonex_cube,Phonex Cube,25,17.7125
a_rage_enducing_game,A Rage Enducing Game,25,17.7125
cloud_exile_7_10,cloud exile (7/10),25,17.7125
multiplayer_game_test,Multiplayer Game test,25,17.7125
eslestirmebuildscreenscale,eslestirmebuildscreenscale,15,17.6975
multigame_stickcoder,MultiGame (stickcoder),25,17.7125
zzbiop_littlefluffycat,ZZBIOP LittleFluffyCat,25,17.7125
philippebreaker,PhilippeBreaker,25,17.7125
uzmot,Uzmot,15,17.6975
baldi_s_basics_field_trip_demo_1_1_reupload,Baldi's Basics Field Trip Demo_1.1 Reupload,25,17.7125
lex_basics_in_biology_and_zoology,lex basics in biology and zoology,25,17.7125
the_week_before_my_mother_died,The Week Before My Mother Died,25,17.7125
gain_knowledge_get_points,GAIN KNOWLEDGE... GET POINTS,25,17.7125
out_last_almightywg,Out Last (AlmightyWG),25,17.7125
backtoheaven,Backtoheaven,25,17.7125
the_christmas_gift_alpha_1_0,The Christmas Gift Alpha 1.0,25,17.7125
burning_fight,BURNING FIGHT,20,17.705
i_am_super,I Am Super!,20,17.705
junk_fu,Junk Fu,20,17.705
aquapazza,AQUAPAZZA,10,17.69
konami_antiques_msx_collection,Konami Antiques MSX Collection,25,17.7125
mermaid_salon_make_up_doctor_kids_games_free,Mermaid Salon Make-Up Doctor Kids Games Free!,25,17.7125
new_year_escape_2016,New Year Escape 2016,25,17.7125
snowblazer_test,snowblazer test,25,17.7125
flyboids,FLYBOIDS,25,17.7125
ed_s_portfolio,Ed's Portfolio,25,17.7125
fagg_prealpha_01,FAGG preAlpha_01,15,17.6975
seeds_of_sylvia,Seeds of Sylvia,25,17.7125
two_yoshis,Two Yoshis,25,17.7125
gwt,GWT,15,17.6975
vong_quay_may_man_the_gioi_di_dong,Vòng quay may mắn thế giới di động,15,17.6975
youtuber_ninja,Youtuber Ninja,15,17.6975
skyboy_minis_space_tablut,Skyboy Minis: Space Tablut,25,17.7125
dice_thing,Dice Thing,25,17.7125
suika_old,Suika (Old),25,17.7125
christmas_late_run,Christmas Late Run,25,17.7125
tdtest,TDtest,15,17.6975
water_ski,Water Ski,25,17.7125
new_years_7016,New Years 7016,25,17.7125
juegos_de_vestir_lali,Juegos de Vestir Lali,25,17.7125
comfortorium,Comfortorium,25,17.7125
baby_care_games,Baby Care Games,25,17.7125
princess_games_free,Princess Games Free,25,17.7125
ballpark_3dx,Ballpark 3DX,25,17.7125
trapped_itch_angelodex,Trapped (itch) (AngeloDex),25,17.7125
floppysnake_postludum,FloppySnake (PostLudum),15,17.6975
xtremedusk,XtremeDusk,25,17.7125
tesseract_chapter_one,Tesseract Chapter One,25,17.7125
casino_com,Casino.com,25,17.7125
violetta_dress_up_games,Violetta Dress up Games,25,17.7125
uberdodge,ÜBERDODGE,25,17.7125
cave_allegory_shiwl,Cave Allegory (shiwl),15,17.6975
lego_dance_off,LEGO Dance-off,15,17.6975
animal_crossing_itch,Animal Crossing (itch),25,17.7125
198x_xmas_wishbook,198X XMAS WISHBOOK,25,17.7125
subway_journey,Subway Journey,25,17.7125
the_legend_of_sword_and_fairy,The Legend of Sword and Fairy,15,17.6975
potion_permit_christmas_bundle,Potion Permit - Christmas Bundle,25,17.7125
lego_piece,LEGO Piece,15,17.6975
the_christmas_spheal,The Christmas Spheal,15,17.6975
city_crusher,City Crusher,15,17.6975
fappeator,Fappeator,15,17.6975
fruit_candy_bar,Fruit Candy Bar,25,17.7125
word_puzzles_part_2_of_fun_little_words,Word Puzzles - Part 2 of Fun little words,25,17.7125
idol_type,Idol/TYPE,25,17.7125
ghostrunner_2_season_pass,Ghostrunner 2 Season Pass,25,17.7125
woof,Woof,25,17.7125
photoncloundweb,PhotonCLoundWeb,15,17.6975
spellunker_ace_s_aztec_adventure,Spellunker: Ace's Aztec Adventure,25,17.7125
the_secret_you,The Secret You,15,17.6975
1d_virruvixium,1D (Virruvixium),15,17.6975
scrabble_online,Scrabble Online,25,17.7125
run_santa_run_pj,"Run Santa, Run! (PJ)",25,17.7125
flock_kent_sheely,Flock (Kent Sheely),25,17.7125
disney_s_aladdin_chess_adventures,Disney's Aladdin Chess Adventures,25,17.7125
ward_adventure_basket,Ward Adventure - Basket,25,17.7125
building_worlds_final_saveeddard,Building Worlds Final_SaveEddard,15,17.6975
deadly_spikes,Deadly Spikes,25,17.7125
lovechess_the_greek_era,LoveChess: The Greek Era,25,17.7125
10_itch,10 (itch),25,17.7125
baevaer_n_vs_grete_s_daer,BÆVÆR'N VS GRETE'S DÆR!,25,17.7125
physics_mystery,Physics -mystery,25,17.7125
winter_ritual,Winter Ritual,25,17.7125
hoyo,Hoyo,25,17.7125
prototypes_jonathan_new,Prototypes (Jonathan_New),15,17.6975
run_run_rambit,Run Run Rambit,25,17.7125
messy_christmas,Messy Christmas,25,17.7125
prueba,Prueba,15,17.6975
don_t_forget_the_straws,Don't Forget the Straws,25,17.7125
word_emperor,Word Emperor,25,17.7125
barbie_fashion_show,Barbie Fashion Show,25,19.2645
hellchess,HellChess,25,17.7125
what_they_want_to_hear,What They Want To Hear,25,17.7125
chessmaster_10th_edition,Chessmaster 10th Edition,25,17.7125
reel_deal_casino_championship,Reel Deal Casino: Championship,25,17.7125
reel_deal_slots_nickels_more,Reel Deal Slots Nickels & More,15,17.6975
sky_itch_nyx,Sky (itch) (nyx),15,17.6975
flying_ship,Flying ship,25,17.7125
bladewatch,Bladewatch,15,17.6975
emily_martin_s_house_print,Emily Martin's House Print,25,17.7125
a_simple_platformer_episode_1_4,A Simple Platformer Episode 1 - 4,25,17.7125
rube_goldberg_machine_timotheus_welman,Rube Goldberg Machine (Timotheus Welman),15,17.6975
oh_sir,Oh...Sir!,15,17.6975
litterlings,Litterlings,25,17.7125
amazing_ninja_run,Amazing Ninja Run,25,17.7125
napster,Napster,20,17.705
rabbit_hole_eliperalta,Rabbit Hole (eliperalta),25,17.7125
find_the_light_sam810,Find The Light (sam810),25,17.7125
tournament_chess_2,Tournament Chess 2,25,17.7125
frontier_itch_bilmiyore,Frontier (itch) (bilmiyore),15,17.6975
glow_grow,Glow&Grow,25,17.7125
chicktech_game_jam_dawn_of_the_veggies,ChickTech Game Jam: Dawn of the Veggies,25,17.7125
rulers,Rulers,25,17.7125
circleofexpectations,CircleOfExpectations,15,17.6975
space_ball_jumper,SPACE BALL JUMPER,25,17.7125
build_this_snowman,Build This Snowman,25,17.7125
shivering,shivering,25,17.7125
falling_allmanylots,Falling (AllManyLots),25,17.7125
x_x_x_x_x_x_x_x,x x x x x x x x,15,17.6975
stability_itch_shootinmywayout_shootinmywayout,Stability (itch) (ShootinMyWayOut) (ShootinMyWayOut),15,17.6975
chicktech_game_jam_dankest_memes,ChickTech Game Jam: Dankest Memes,25,17.7125
breathe_itch_galvesmash,Breathe (itch) (Galvesmash),25,17.7125
box_tank,Box Tank,15,17.6975
stability_itch_shootinmywayout,Stability (itch) (ShootinMyWayOut),25,17.7125
chicktech_game_jam_a_jolly_scary_christmas,ChickTech Game Jam: A Jolly Scary Christmas,25,17.7125
chicktech_game_jam_infected,ChickTech Game Jam: Infected,25,17.7125
chicktech_game_jam_the_adventures_of_cottonball,ChickTech Game Jam: The Adventures of Cottonball,25,17.7125
cards_for_humanity,Cards for Humanity,15,17.6975
crush_insects,Crush Insects,25,17.7125
solid_balance,Solid Balance,25,17.7125
psycarsis,Psycarsis,25,17.7125
first_person_frogger_tanithwolf,First Person Frogger (tanithwolf),15,17.6975
aquasnap_window_manager,AquaSnap Window Manager,25,17.7125
cube_shooter_kingjames1018,Cube Shooter (KingJames1018),15,17.6975
syvalion,Syvalion,20,17.705
just_a_fatty_cat,Just a fatty cat,15,17.6975
ortogonalis,Ortogonalis,25,17.7125
paljon_onnea,paljon onnea,15,17.6975
mylifetranslated,Mylifetranslated,15,17.6975
aberrant_final,aberrant final,15,17.6975
aberrant_very_first_concept,aberrant (very first concept),15,17.6975
aberrant_version,Aberrant version,15,17.6975
my_life,My life,25,17.7125
tank_onslaught,Tank Onslaught,10,17.69
valhalla_lost,Valhalla Lost,15,17.6975
chiller,Chiller,20,17.705
last_christmas_itch,Last Christmas (itch),25,17.7125
you_feel_like_shit,You Feel Like Shit — интерактивное руководство,25,17.7125
kira_s_pixel_shop,Kira's Pixel Shop,25,17.7125
visiting_rum,Visiting Rum,25,17.7125
space_shooter_dr_sleepy,Space Shooter (dr.sleepy),25,17.7125
tumbleweed_huangbwhhh,Tumbleweed (huangbwhhh),25,17.7125
game_for_bored,Game for bored,25,17.7125
an_other_rick_and_morty_adventure,an other Rick and Morty adventure,25,17.7125
meditations_july_8th,Meditations: July 8th,25,17.7125
funiki,Funiki,25,17.7125
cube_runner_itch_itzlubbin,Cube Runner (itch) (ItzLubbin),25,17.7125
2020,2020,25,17.7125
project_boost_0_05_alpha,Project Boost 0.05(Alpha),25,17.7125
morning_saturday,"Morning, Saturday",25,17.7125
bloky,BLOKY,25,17.7125
gdevelop_metroidvania_camera_example,GDevelop Metroidvania Camera Example,25,17.7125
a_completely_normal_dating_simulation_that_is_definitely_completely_sweet_innoce,"a completely normal dating simulation that is definitely completely sweet, innocent and normal",25,17.7125
old_log,OLD_ニック_LOG,25,17.7125
the_elves_rebellion,The Elves Rebellion,25,17.7125
four_playables,Four Playables,25,17.7125
food_trail,Food Trail!,25,17.7125
fps_swinging_prototype,FPS Swinging Prototype,25,17.7125
devilutionx,DevilutionX,25,17.7125
fluffy_sphera,Fluffy Sphera,25,17.7125
dr_1p_dr_0p_play_now,DR-1P DR-0P // Play Now!,25,17.7125
celeste_or_the_inner_doubt,Celeste or the inner doubt,25,17.7125
perfect_pedestrian_demo,Perfect Pedestrian (Demo),25,17.7125
pulzar,PulzAR,10,17.69
poolmy,poolmy,25,17.7125
oxford_street,Oxford Street,25,17.7125
crafting_santa,Crafting Santa,25,17.7125
tap_it,Tap It!,25,17.7125
chroniques_d_un_vogon_pensant,Chroniques d’un vogon pensant,25,17.7125
viktor_strobovski_s_advanced_schoolhouse_now_on_itch_io,Viktor Strobovski's Advanced Schoolhouse-Now On Itch.io!,25,17.7125
gundemoniums,Gundemoniums,20,17.705
new_years_drive_to_embrace,New Years: Drive To Embrace,25,17.7125
home_in_the_woods,Home in the woods,25,17.7125
fuetatoes,Fuetatoes,25,17.7125
revenge_of_the_bird_king,Revenge of the Bird King,20,17.705
orb_run,Orb Run,25,17.7125
free_rick_astley,Free Rick Astley,25,17.7125
three_methods_to_unseat_a_fairy_monarch,Three Methods to Unseat a Fairy Monarch,25,17.7125
osaku_rampage,Osaku RAMPAGE,25,17.7125
the_horror_of_food,The Horror Of Food,25,17.7125
overcooked_original_level_design,Overcooked original level design,25,17.7125
unity_final,Unity_FINAL,25,17.7125
a_pirate_s_wife_for_me,A Pirate's Wife For Me,25,17.7125
lcdd_legende_du_commencement,LCDD - Légende du Commencement,25,17.7125
spaghetti_forever,Spaghetti Forever,25,17.7125
live_from_playstation_vita,Live from Playstation Vita,10,17.69
h_o_l_y_5,H.O.L.Y-かず5,25,17.7125
doodle_god_doodle_devil,Doodle God & Doodle Devil,10,17.69
prueba_carb2750,Prueba (Carb2750),15,17.6975
les_petites_planetes,Les petites planetes,25,17.7125
max_toyboxjam_2019,Max (ToyBoxJam 2019),25,17.7125
jambit,Jambit,25,17.7125
last_game_of_the_decade_2019_last_gotd_2019,Last Game Of The Decade 2019 (Last GOTD 2019),25,17.7125
minotauro,Minotauro,25,17.7125
communist_pong,COMMUNIST PONG,25,17.7125
butterwhipper,ButterWhipper,25,17.7125
suffocation,Suffocation,25,17.7125
something_extra_sub_simulator,Something Extra Sub Simulator,25,17.7125
kirschesuche,Kirschesuche,25,17.7125
escape_it_itch,Escape It (itch),25,17.7125
baldi_s_basic_mod_oldey_s_basic_s,Baldi's BASIC Mod: Oldey's Basic's,25,17.7125
more_cars,More Cars,25,17.7125
ballon_shooter,Ballon Shooter,25,17.7125
eliminate_games,Eliminate Games,25,17.7125
zespeech,ZESpeech,25,17.7125
andrew_porras_s_shut_up_dab_mobile,Andrew Porras's Shut Up & Dab! (MOBILE),25,17.7125
before_us_a_homestuck_fanzine,Before Us: A Homestuck Fanzine,25,17.7125
my_otome_life,My Otome Life,25,17.7125
planet_baker,Planet Baker,25,17.7125
hello_golf,Hello Golf!,25,17.7125
retrieve_the_bones,retrieve the bones,25,17.7125
tharsei,Tharséi,25,17.7125
stuck_in_a_box_3_welcome_to_science_gitblx,Stuck in a box 3: welcome to science gitblx.,25,17.7125
black_jack_girls,Black Jack Girls,25,17.7125
triple_play_99,Triple Play 99,20,17.705
computercomputercomputer,ComputerComputerComputer,25,17.7125
excell,Excell,25,17.7125
dr_love2_14_s_slolve_ador,Dr_Love2-14's Slolve-ador,25,17.7125
azycat_gets_slimed,Azycat gets SLIMED!,25,17.7125
practise_unity_guesspassword,Practise_Unity_GuessPassword,25,17.7125
just_another_day_louis_protano,Just Another Day (Louis Protano),25,17.7125
draw_me_a_picture,Draw Me A Picture,25,17.7125
carter_guy_not_so_simple_sonic_worlds_12_27_19_demo,carter guy not so simple sonic worlds 12/27/19 demo,25,17.7125
kutyu_ajandekok,kutyu_ajandekok,25,17.7125
snowman_s_gulch,Snowman's Gulch,25,17.7125
aya_airi_the_chrismas,Aya Airi: The Chrismas !,25,17.7125
night_of_the_overdue_assignments,Night of the Overdue Assignments,25,17.7125
stonehenge_onion,stonehenge (onion),25,17.7125
1v1_cube_game,1v1 cube game,25,17.7125
come_over,Come Over,25,17.7125
ascend_itch_alejandra_chang,ASCEND (itch) (Alejandra Chang),25,17.7125
give_take,give & take,25,17.7125
videogame_idea_generator,Videogame Idea Generator,25,17.7125
portals_prototype,Portals (prototype),25,17.7125
funny_garden,Funny Garden,25,17.7125
hey_ryan,Hey Ryan,25,17.7125
nine_shrines,nine shrines,25,17.7125
les_chaines_du_binaire,Les Chaines du Binaire,25,17.7125
jetpack_hamster,Jetpack Hamster,25,17.7125
bombershroom,BomberShroom,25,17.7125
love_story_itch,love story (itch),25,17.7125
card_kings,Card Kings,25,17.7125
cannon_lord,Cannon Lord,25,17.7125
newworldinstaller_exe_1_0,NewWorldInstaller.exe 1.0,25,17.7125
miracle_of_a_mall_santa,Miracle of a Mall Santa,25,17.7125
playzone,playzone,25,17.7125
musi140_adaptivemusicmachine,MUSI140_AdaptiveMusicMachine,25,17.7125
viking_invasion_2_tower_defense,Viking Invasion 2 - Tower Defense,20,17.705
classic_snake_azaziel01,Classic Snake (Azaziel01),25,17.7125
portable_4_33,"Portable 4'33""",15,17.6975
dr_love2_14_s_mondrain,Dr_Love2-14's Mondrain,25,17.7125
super_space_dots,Super Space Dots,25,17.7125
the_day_before_the_day_the_earth_stood_still,The Day Before The Day The Earth Stood Still,25,17.7125
a_summer_s_ride,A Summer's Ride,25,17.7125
the_impossible_game_itch_minimurbster,The Impossible Game (itch) (MiniMurbster),25,17.7125
super_special_secret_santa_2_combined_turbo_edition,Super Special Secret Santa 2 COMBINED TURBO EDITION,25,17.7125
rpg_project,rpg project,25,17.7125
cat_at_home,Cat at home,25,17.7125
it_s_just_trivia,It's Just Trivia,25,17.7125
be_my_support,Be My Support,25,17.7125
christmas_presents,Christmas Presents,25,17.7125
the_ultimate_tycoon_game,The Ultimate Tycoon Game,25,17.7125
game_jam_snow_game,Game Jam Snow Game,25,17.7125
10_minutes_late,10 Minutes Late,25,17.7125
red_herring_an_onion_detective_fanfic,Red Herring: An Onion Detective Fanfic,25,17.7125
linn_the_snake,Linn the Snake,25,17.7125
baubles,Baubles,25,17.7125
feared_3_dark_finale_now_on_itch_io,(FEARED 3 - DARK FINALE) Now On Itch.io,25,17.7125
dont_let_the_turkey_get_cold,Dont Let the turkey get cold!,25,17.7125
the_rhythm_of_termina,The Rhythm Of Termina,25,17.7125
lala_land_beta,Lala Land Beta,25,17.7125
santa_trujillano,Santa Trujillano,25,17.7125
lalonders_zine,Lalonders zine,25,17.7125
stackum,stackum,25,17.7125
mellybelly_s_secret_secret_santa,MellyBelly's (Secret) Secret Santa!!!!,25,17.7125
run_n_zombies,Run'n Zombies,25,17.7125
jurassic_arena_nitz,Jurassic Arena (NITZ!),25,17.7125
the_last_rodolfo,The last Rodolfo,25,17.7125
gdevelop_minimap_radar,Gdevelop Minimap ( Radar ),25,17.7125
block_breaker_p,Block Breaker P,25,17.7125
re_hedgephysics,Re Hedgephysics,25,17.7125
cubeslider,CUBESLIDER!!,25,17.7125
tetris_itch_bakingsoda,Tetris (itch) (bakingsoda),25,17.7125
1001_crosswords,1001 Crosswords,10,17.69
101_dinopets_3d,101 DinoPets 3D,20,17.705
101_penguin_pets_3d,101 Penguin Pets 3D,20,17.705
101_pinball_world,101 Pinball World,20,17.705
101_pony_pets_3d,101 Pony Pets 3D,20,17.705
1080_snowboarding,1080° SNOWBOARDING,20,17.705
153_hand_video_poker,153 Hand Video Poker,20,17.705
16_tales,16 Tales,20,17.705
3_2_1_rattle_battle,"3-2-1, Rattle Battle!",20,17.705
3_heroes_crystal_soul,3 Heroes - Crystal Soul,20,17.705
360_breakout,360 Breakout,20,17.705
3d_ecco_the_dolphin,3D Ecco the Dolphin,20,17.705
3d_fantasy_zone,3D Fantasy Zone,20,17.705
3d_galaxy_force_ii,3D Galaxy Force II,20,17.705
3d_mahjong,3D Mahjong,20,17.705
3d_retro_dungeon_puzzle_challenge,3D Retro Dungeon Puzzle Challenge,20,17.705
3d_solitaire,3D Solitaire,20,17.705
3d_streets_of_rage_2,3D Streets of Rage 2,20,17.705
3d_super_hang_on,3D Super Hang-On,20,17.705
4_travellers_play_french,4 TRAVELLERS - Play French,20,17.705
5_arcade_gems,5 Arcade Gems,20,17.705
5_in_1_mahjong,5 in 1 Mahjong,20,17.705
5_spots_party,5 Spots Party,20,17.705
50_classic_games_3d,50 Classic Games 3D,20,17.705
7_card_games,7 Card Games,20,17.705
99moves,99Moves,20,17.705
a_fairy_tale,A Fairy Tale,20,17.705
a_topsy_turvy_life_turvy_drops,A Topsy Turvy Life: Turvy Drops,20,17.705
a_train_3d_city_simulator,A-Train 3D: City Simulator,20,17.705
absolute_baseball,Absolute Baseball,20,17.705
absolute_chess,Absolute Chess,20,17.705
actraiser,ActRaiser,20,17.705
advanced_circuits,Advanced Circuits,20,17.705
adventure_labyrinth_story,Adventure Labyrinth Story,20,17.705
adventure_on_lost_island_hidden_object_game,Adventure on LOST ISLAND - Hidden Object Game,20,17.705
adventure_party_cats_and_caverns,Adventure Party: Cats and Caverns,20,17.705
afl,AFL,10,17.69
ah_heaven,Ah! Heaven,20,17.705
aha_i_found_it_hidden_object_game,"""Aha! I Found It!"" Hidden Object Game",20,17.705
air_band,Air Band,20,17.705
air_battle_hockey_3d,Air Battle Hockey 3D,20,17.705
airace_tunnel,AiRace: Tunnel,20,17.705
akari_by_nikoli,Akari by Nikoli,20,17.705
alex_kidd_the_lost_stars,Alex Kidd: The Lost Stars,20,17.705
backyard_football,Backyard Football,25,17.7125
alien_on_the_run,Alien On The Run,20,17.705
alien_puzzle_adventure,Alien Puzzle Adventure,20,17.705
all_star_air_hockey,All-Star Air Hockey,20,17.705
alphadia,Alphadia,20,17.705
american_popstar_road_to_celebrity,American Popstar: Road to Celebrity,20,17.705
angry_bunnies,Angry Bunnies,20,17.705
anime_workshop,Anime Workshop,20,17.705
anne_s_doll_studio_gothic_collection,Anne's Doll Studio: Gothic Collection,20,17.705
anne_s_doll_studio_lolita_collection,Anne's Doll Studio: Lolita Collection,20,17.705
anne_s_doll_studio_tokyo_collection,Anne's Doll Studio: Tokyo Collection,20,17.705
anonymous_notes_chapter_1_from_the_abyss,Anonymous Notes Chapter 1 - From The Abyss,20,17.705
anonymous_notes_chapter_2_from_the_abyss,Anonymous Notes Chapter 2 - From The Abyss,20,17.705
anpanman_to_asobo_new_aiueo_kyoushitsu,Anpanman to Asobo: New Aiueo Kyoushitsu,20,17.705
aquaspace,AquaSpace,20,17.705
arc_style_solitaire,ARC STYLE: Solitaire,20,17.705
arcade_classics_3d,Arcade Classics 3D,20,17.705
arkanoid_plus,ARKANOID Plus!,20,17.705
armored_police_metal_jack,Armored Police Metal Jack,25,17.7125
art_academy_first_semester,Art Academy: First Semester,20,17.705
art_academy_second_semester,Art Academy: Second Semester,20,17.705
art_of_fighting_2,ART OF FIGHTING 2,20,17.705
art_of_ink,Art of Ink,20,17.705
art_style_light_trax,Art Style: light trax,20,17.705
astrology_ds,Astrology DS,25,17.9362
atlantic_quest,Atlantic Quest,20,17.705
atv_wild_ride_3d,ATV Wild Ride 3D,20,17.705
aura_aura_climber,Aura-Aura Climber,20,17.705
avatar_kinect,Avatar Kinect,20,17.705
aya_and_the_cubes_of_light,Aya and the Cubes of Light,20,17.705
azure_striker_gunvolt_the_anime,Azure Striker Gunvolt: The Anime,20,17.705
bad_piggies_leading_edge_mod_apk,Bad Piggies Leading Edge Mod Apk,20,17.705
baldi_gotta_sweep_android_mod_menu,Baldi gotta sweep android mod menu,20,17.705
balloon_pop_festival,Balloon Pop Festival,20,17.705
balloon_pop_remix,Balloon Pop Remix,20,17.705
banana_bliss_jungle_puzzles,Banana Bliss: Jungle Puzzles,20,17.705
bang_attack,Bang Attack,20,17.705
barbie_jet_set_style,"Barbie Jet, Set & Style",25,18.1365
baseball,Baseball,20,17.705
basic_programming,BASIC Programming,25,17.7125
battle_lode_runner,Battle Lode Runner,20,17.705
battle_of_the_bands,Battle of the Bands,20,17.705
battle_stuff,Battle Stuff,20,17.705
battleminer,Battleminer,20,17.705
bearshark,BearShark,20,17.705
